,center,left,right,steering,throttle,brake,speed
5724,IMG/center_2016_12_01_13_42_47_342.jpg, IMG/left_2016_12_01_13_42_47_342.jpg, IMG/right_2016_12_01_13_42_47_342.jpg,0.0,0.9855325999999999,0.0,30.18665
1633,IMG/center_2016_12_01_13_35_23_815.jpg, IMG/left_2016_12_01_13_35_23_815.jpg, IMG/right_2016_12_01_13_35_23_815.jpg,0.0,0.9855325999999999,0.0,30.18665
4867,IMG/center_2016_12_01_13_41_20_453.jpg, IMG/left_2016_12_01_13_41_20_453.jpg, IMG/right_2016_12_01_13_41_20_453.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
1301,IMG/center_2016_12_01_13_34_50_101.jpg, IMG/left_2016_12_01_13_34_50_101.jpg, IMG/right_2016_12_01_13_34_50_101.jpg,0.0,0.9855325999999999,0.0,30.186329999999998
1145,IMG/center_2016_12_01_13_34_34_304.jpg, IMG/left_2016_12_01_13_34_34_304.jpg, IMG/right_2016_12_01_13_34_34_304.jpg,0.0,0.9855325999999999,0.0,30.186559999999997
1890,IMG/center_2016_12_01_13_35_49_836.jpg, IMG/left_2016_12_01_13_35_49_836.jpg, IMG/right_2016_12_01_13_35_49_836.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
1357,IMG/center_2016_12_01_13_34_55_773.jpg, IMG/left_2016_12_01_13_34_55_773.jpg, IMG/right_2016_12_01_13_34_55_773.jpg,0.0,0.9855325999999999,0.0,30.18623
1874,IMG/center_2016_12_01_13_35_48_218.jpg, IMG/left_2016_12_01_13_35_48_218.jpg, IMG/right_2016_12_01_13_35_48_218.jpg,0.0,0.9855325999999999,0.0,30.18662
2367,IMG/center_2016_12_01_13_36_38_196.jpg, IMG/left_2016_12_01_13_36_38_196.jpg, IMG/right_2016_12_01_13_36_38_196.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
1136,IMG/center_2016_12_01_13_34_33_388.jpg, IMG/left_2016_12_01_13_34_33_388.jpg, IMG/right_2016_12_01_13_34_33_388.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
4116,IMG/center_2016_12_01_13_39_35_433.jpg, IMG/left_2016_12_01_13_39_35_433.jpg, IMG/right_2016_12_01_13_39_35_433.jpg,0.0,0.5436304,0.0,30.07475
1892,IMG/center_2016_12_01_13_35_50_038.jpg, IMG/left_2016_12_01_13_35_50_038.jpg, IMG/right_2016_12_01_13_35_50_038.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
5735,IMG/center_2016_12_01_13_42_48_453.jpg, IMG/left_2016_12_01_13_42_48_453.jpg, IMG/right_2016_12_01_13_42_48_453.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
10,IMG/center_2016_12_01_13_31_13_786.jpg, IMG/left_2016_12_01_13_31_13_786.jpg, IMG/right_2016_12_01_13_31_13_786.jpg,0.0,0.0,0.0,1.334892
5809,IMG/center_2016_12_01_13_42_55_960.jpg, IMG/left_2016_12_01_13_42_55_960.jpg, IMG/right_2016_12_01_13_42_55_960.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
2857,IMG/center_2016_12_01_13_37_27_827.jpg, IMG/left_2016_12_01_13_37_27_827.jpg, IMG/right_2016_12_01_13_37_27_827.jpg,0.0,0.9855325999999999,0.0,30.186329999999998
685,IMG/center_2016_12_01_13_33_47_670.jpg, IMG/left_2016_12_01_13_33_47_670.jpg, IMG/right_2016_12_01_13_33_47_670.jpg,0.0,0.9855325999999999,0.0,30.1868
6284,IMG/center_2016_12_01_13_43_44_141.jpg, IMG/left_2016_12_01_13_43_44_141.jpg, IMG/right_2016_12_01_13_43_44_141.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
2363,IMG/center_2016_12_01_13_36_37_787.jpg, IMG/left_2016_12_01_13_36_37_787.jpg, IMG/right_2016_12_01_13_36_37_787.jpg,0.0,0.9855325999999999,0.0,30.18664
3782,IMG/center_2016_12_01_13_39_01_600.jpg, IMG/left_2016_12_01_13_39_01_600.jpg, IMG/right_2016_12_01_13_39_01_600.jpg,0.0,0.0,0.0,24.68808
3250,IMG/center_2016_12_01_13_38_07_656.jpg, IMG/left_2016_12_01_13_38_07_656.jpg, IMG/right_2016_12_01_13_38_07_656.jpg,0.0,0.9855325999999999,0.0,30.18664
908,IMG/center_2016_12_01_13_34_10_297.jpg, IMG/left_2016_12_01_13_34_10_297.jpg, IMG/right_2016_12_01_13_34_10_297.jpg,0.0,0.9855325999999999,0.0,30.18664
4859,IMG/center_2016_12_01_13_41_19_643.jpg, IMG/left_2016_12_01_13_41_19_643.jpg, IMG/right_2016_12_01_13_41_19_643.jpg,0.0,0.9855325999999999,0.0,30.186490000000003
3634,IMG/center_2016_12_01_13_38_46_549.jpg, IMG/left_2016_12_01_13_38_46_549.jpg, IMG/right_2016_12_01_13_38_46_549.jpg,0.0,0.0,0.0,13.81059
7700,IMG/center_2016_12_01_13_46_07_718.jpg, IMG/left_2016_12_01_13_46_07_718.jpg, IMG/right_2016_12_01_13_46_07_718.jpg,0.0,0.9855325999999999,0.0,30.18664
4670,IMG/center_2016_12_01_13_41_00_499.jpg, IMG/left_2016_12_01_13_41_00_499.jpg, IMG/right_2016_12_01_13_41_00_499.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
3502,IMG/center_2016_12_01_13_38_33_173.jpg, IMG/left_2016_12_01_13_38_33_173.jpg, IMG/right_2016_12_01_13_38_33_173.jpg,0.0,0.0,0.0,9.727155999999999
7310,IMG/center_2016_12_01_13_45_28_201.jpg, IMG/left_2016_12_01_13_45_28_201.jpg, IMG/right_2016_12_01_13_45_28_201.jpg,0.0,0.9855325999999999,0.0,30.186529999999998
7973,IMG/center_2016_12_01_13_46_35_484.jpg, IMG/left_2016_12_01_13_46_35_484.jpg, IMG/right_2016_12_01_13_46_35_484.jpg,0.0,0.0,0.0,1.948347
2682,IMG/center_2016_12_01_13_37_10_105.jpg, IMG/left_2016_12_01_13_37_10_105.jpg, IMG/right_2016_12_01_13_37_10_105.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
1288,IMG/center_2016_12_01_13_34_48_785.jpg, IMG/left_2016_12_01_13_34_48_785.jpg, IMG/right_2016_12_01_13_34_48_785.jpg,0.0,0.9855325999999999,0.0,30.18662
1347,IMG/center_2016_12_01_13_34_54_760.jpg, IMG/left_2016_12_01_13_34_54_760.jpg, IMG/right_2016_12_01_13_34_54_760.jpg,0.0,0.9855325999999999,0.0,30.18664
3203,IMG/center_2016_12_01_13_38_02_894.jpg, IMG/left_2016_12_01_13_38_02_894.jpg, IMG/right_2016_12_01_13_38_02_894.jpg,0.0,0.9855325999999999,0.0,30.18497
5590,IMG/center_2016_12_01_13_42_33_767.jpg, IMG/left_2016_12_01_13_42_33_767.jpg, IMG/right_2016_12_01_13_42_33_767.jpg,0.0,0.9855325999999999,0.0,30.18682
2943,IMG/center_2016_12_01_13_37_36_515.jpg, IMG/left_2016_12_01_13_37_36_515.jpg, IMG/right_2016_12_01_13_37_36_515.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
6893,IMG/center_2016_12_01_13_44_45_878.jpg, IMG/left_2016_12_01_13_44_45_878.jpg, IMG/right_2016_12_01_13_44_45_878.jpg,0.0,0.9855325999999999,0.0,30.18618
4470,IMG/center_2016_12_01_13_40_11_381.jpg, IMG/left_2016_12_01_13_40_11_381.jpg, IMG/right_2016_12_01_13_40_11_381.jpg,0.0,0.0,0.0,5.043508
6733,IMG/center_2016_12_01_13_44_29_685.jpg, IMG/left_2016_12_01_13_44_29_685.jpg, IMG/right_2016_12_01_13_44_29_685.jpg,0.0,0.9855325999999999,0.0,30.18647
2103,IMG/center_2016_12_01_13_36_11_405.jpg, IMG/left_2016_12_01_13_36_11_405.jpg, IMG/right_2016_12_01_13_36_11_405.jpg,0.0,0.9855325999999999,0.0,30.18664
1514,IMG/center_2016_12_01_13_35_11_707.jpg, IMG/left_2016_12_01_13_35_11_707.jpg, IMG/right_2016_12_01_13_35_11_707.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
7662,IMG/center_2016_12_01_13_46_03_872.jpg, IMG/left_2016_12_01_13_46_03_872.jpg, IMG/right_2016_12_01_13_46_03_872.jpg,0.0,0.9855325999999999,0.0,30.18662
2771,IMG/center_2016_12_01_13_37_19_107.jpg, IMG/left_2016_12_01_13_37_19_107.jpg, IMG/right_2016_12_01_13_37_19_107.jpg,0.0,0.9855325999999999,0.0,30.18667
2210,IMG/center_2016_12_01_13_36_22_240.jpg, IMG/left_2016_12_01_13_36_22_240.jpg, IMG/right_2016_12_01_13_36_22_240.jpg,0.0,0.9855325999999999,0.0,30.18664
7410,IMG/center_2016_12_01_13_45_38_320.jpg, IMG/left_2016_12_01_13_45_38_320.jpg, IMG/right_2016_12_01_13_45_38_320.jpg,0.0,0.9855325999999999,0.0,30.17898
6502,IMG/center_2016_12_01_13_44_06_285.jpg, IMG/left_2016_12_01_13_44_06_285.jpg, IMG/right_2016_12_01_13_44_06_285.jpg,0.0,0.9855325999999999,0.0,30.18664
4840,IMG/center_2016_12_01_13_41_17_719.jpg, IMG/left_2016_12_01_13_41_17_719.jpg, IMG/right_2016_12_01_13_41_17_719.jpg,0.0,0.9855325999999999,0.0,30.18662
558,IMG/center_2016_12_01_13_33_34_768.jpg, IMG/left_2016_12_01_13_33_34_768.jpg, IMG/right_2016_12_01_13_33_34_768.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
2686,IMG/center_2016_12_01_13_37_10_511.jpg, IMG/left_2016_12_01_13_37_10_511.jpg, IMG/right_2016_12_01_13_37_10_511.jpg,0.0,0.9855325999999999,0.0,30.18662
7907,IMG/center_2016_12_01_13_46_28_788.jpg, IMG/left_2016_12_01_13_46_28_788.jpg, IMG/right_2016_12_01_13_46_28_788.jpg,0.0,0.0,0.3269387,17.60282
7715,IMG/center_2016_12_01_13_46_09_238.jpg, IMG/left_2016_12_01_13_46_09_238.jpg, IMG/right_2016_12_01_13_46_09_238.jpg,0.0,0.9855325999999999,0.0,30.1864
554,IMG/center_2016_12_01_13_33_34_361.jpg, IMG/left_2016_12_01_13_33_34_361.jpg, IMG/right_2016_12_01_13_33_34_361.jpg,0.0,0.9855325999999999,0.0,30.18662
4530,IMG/center_2016_12_01_13_40_46_283.jpg, IMG/left_2016_12_01_13_40_46_283.jpg, IMG/right_2016_12_01_13_40_46_283.jpg,0.0,0.9855325999999999,0.0,14.27155
2802,IMG/center_2016_12_01_13_37_22_255.jpg, IMG/left_2016_12_01_13_37_22_255.jpg, IMG/right_2016_12_01_13_37_22_255.jpg,0.0,0.9855325999999999,0.0,30.18664
4113,IMG/center_2016_12_01_13_39_35_123.jpg, IMG/left_2016_12_01_13_39_35_123.jpg, IMG/right_2016_12_01_13_39_35_123.jpg,0.0,0.5340229000000001,0.0,30.07245
2604,IMG/center_2016_12_01_13_37_02_212.jpg, IMG/left_2016_12_01_13_37_02_212.jpg, IMG/right_2016_12_01_13_37_02_212.jpg,0.0,0.9855325999999999,0.0,30.18695
3071,IMG/center_2016_12_01_13_37_49_466.jpg, IMG/left_2016_12_01_13_37_49_466.jpg, IMG/right_2016_12_01_13_37_49_466.jpg,0.0,0.9855325999999999,0.0,30.18665
6652,IMG/center_2016_12_01_13_44_21_478.jpg, IMG/left_2016_12_01_13_44_21_478.jpg, IMG/right_2016_12_01_13_44_21_478.jpg,0.0,0.9855325999999999,0.0,30.18664
169,IMG/center_2016_12_01_13_32_55_380.jpg, IMG/left_2016_12_01_13_32_55_380.jpg, IMG/right_2016_12_01_13_32_55_380.jpg,0.0,0.9855325999999999,0.0,30.19175
5861,IMG/center_2016_12_01_13_43_01_251.jpg, IMG/left_2016_12_01_13_43_01_251.jpg, IMG/right_2016_12_01_13_43_01_251.jpg,0.0,0.9855325999999999,0.0,30.18778
8008,IMG/center_2016_12_01_13_46_37_581.jpg, IMG/left_2016_12_01_13_46_37_581.jpg, IMG/right_2016_12_01_13_46_37_581.jpg,0.0,0.0,0.0,1.576481
4952,IMG/center_2016_12_01_13_41_29_073.jpg, IMG/left_2016_12_01_13_41_29_073.jpg, IMG/right_2016_12_01_13_41_29_073.jpg,0.0,0.9855325999999999,0.0,30.18664
360,IMG/center_2016_12_01_13_33_14_737.jpg, IMG/left_2016_12_01_13_33_14_737.jpg, IMG/right_2016_12_01_13_33_14_737.jpg,0.0,0.9855325999999999,0.0,30.185109999999998
4451,IMG/center_2016_12_01_13_40_09_457.jpg, IMG/left_2016_12_01_13_40_09_457.jpg, IMG/right_2016_12_01_13_40_09_457.jpg,0.0,0.0,0.0,6.466522
6534,IMG/center_2016_12_01_13_44_09_524.jpg, IMG/left_2016_12_01_13_44_09_524.jpg, IMG/right_2016_12_01_13_44_09_524.jpg,0.0,0.9855325999999999,0.0,30.18664
4466,IMG/center_2016_12_01_13_40_10_976.jpg, IMG/left_2016_12_01_13_40_10_976.jpg, IMG/right_2016_12_01_13_40_10_976.jpg,0.0,0.0,0.0,5.251216
1758,IMG/center_2016_12_01_13_35_36_484.jpg, IMG/left_2016_12_01_13_35_36_484.jpg, IMG/right_2016_12_01_13_35_36_484.jpg,0.0,0.9855325999999999,0.0,30.18652
820,IMG/center_2016_12_01_13_34_01_377.jpg, IMG/left_2016_12_01_13_34_01_377.jpg, IMG/right_2016_12_01_13_34_01_377.jpg,0.0,0.9855325999999999,0.0,30.18664
1814,IMG/center_2016_12_01_13_35_42_139.jpg, IMG/left_2016_12_01_13_35_42_139.jpg, IMG/right_2016_12_01_13_35_42_139.jpg,0.0,0.9855325999999999,0.0,30.18696
6917,IMG/center_2016_12_01_13_44_48_305.jpg, IMG/left_2016_12_01_13_44_48_305.jpg, IMG/right_2016_12_01_13_44_48_305.jpg,0.0,0.9855325999999999,0.0,30.186220000000002
7939,IMG/center_2016_12_01_13_46_32_035.jpg, IMG/left_2016_12_01_13_46_32_035.jpg, IMG/right_2016_12_01_13_46_32_035.jpg,0.0,0.0,0.0,2.756427
5152,IMG/center_2016_12_01_13_41_49_316.jpg, IMG/left_2016_12_01_13_41_49_316.jpg, IMG/right_2016_12_01_13_41_49_316.jpg,0.0,0.9855325999999999,0.0,30.18678
1733,IMG/center_2016_12_01_13_35_33_959.jpg, IMG/left_2016_12_01_13_35_33_959.jpg, IMG/right_2016_12_01_13_35_33_959.jpg,0.0,0.9855325999999999,0.0,30.18665
3051,IMG/center_2016_12_01_13_37_47_439.jpg, IMG/left_2016_12_01_13_37_47_439.jpg, IMG/right_2016_12_01_13_37_47_439.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
7311,IMG/center_2016_12_01_13_45_28_304.jpg, IMG/left_2016_12_01_13_45_28_304.jpg, IMG/right_2016_12_01_13_45_28_304.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
4212,IMG/center_2016_12_01_13_39_45_164.jpg, IMG/left_2016_12_01_13_39_45_164.jpg, IMG/right_2016_12_01_13_39_45_164.jpg,0.0,0.8318519,0.0,30.147129999999997
41,IMG/center_2016_12_01_13_32_42_446.jpg, IMG/left_2016_12_01_13_32_42_446.jpg, IMG/right_2016_12_01_13_32_42_446.jpg,0.0,0.0,0.0,0.5459665
3981,IMG/center_2016_12_01_13_39_21_759.jpg, IMG/left_2016_12_01_13_39_21_759.jpg, IMG/right_2016_12_01_13_39_21_759.jpg,0.0,0.6685264,0.0,13.884839999999999
7490,IMG/center_2016_12_01_13_45_46_444.jpg, IMG/left_2016_12_01_13_45_46_444.jpg, IMG/right_2016_12_01_13_45_46_444.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
3768,IMG/center_2016_12_01_13_39_00_174.jpg, IMG/left_2016_12_01_13_39_00_174.jpg, IMG/right_2016_12_01_13_39_00_174.jpg,0.0,0.0,0.0,28.231720000000003
4518,IMG/center_2016_12_01_13_40_45_065.jpg, IMG/left_2016_12_01_13_40_45_065.jpg, IMG/right_2016_12_01_13_40_45_065.jpg,0.0,0.1401201,0.0,2.373118
5484,IMG/center_2016_12_01_13_42_23_029.jpg, IMG/left_2016_12_01_13_42_23_029.jpg, IMG/right_2016_12_01_13_42_23_029.jpg,0.0,0.9855325999999999,0.0,30.18658
6903,IMG/center_2016_12_01_13_44_46_893.jpg, IMG/left_2016_12_01_13_44_46_893.jpg, IMG/right_2016_12_01_13_44_46_893.jpg,0.0,0.9855325999999999,0.0,30.186359999999997
3908,IMG/center_2016_12_01_13_39_14_371.jpg, IMG/left_2016_12_01_13_39_14_371.jpg, IMG/right_2016_12_01_13_39_14_371.jpg,0.0,0.2554088,0.0,14.7511
5310,IMG/center_2016_12_01_13_42_05_353.jpg, IMG/left_2016_12_01_13_42_05_353.jpg, IMG/right_2016_12_01_13_42_05_353.jpg,0.0,0.9855325999999999,0.0,30.18664
2663,IMG/center_2016_12_01_13_37_08_184.jpg, IMG/left_2016_12_01_13_37_08_184.jpg, IMG/right_2016_12_01_13_37_08_184.jpg,0.0,0.9855325999999999,0.0,30.18763
6585,IMG/center_2016_12_01_13_44_14_687.jpg, IMG/left_2016_12_01_13_44_14_687.jpg, IMG/right_2016_12_01_13_44_14_687.jpg,0.0,0.9855325999999999,0.0,30.18665
391,IMG/center_2016_12_01_13_33_17_871.jpg, IMG/left_2016_12_01_13_33_17_871.jpg, IMG/right_2016_12_01_13_33_17_871.jpg,0.0,0.9855325999999999,0.0,30.18664
3639,IMG/center_2016_12_01_13_38_47_056.jpg, IMG/left_2016_12_01_13_38_47_056.jpg, IMG/right_2016_12_01_13_38_47_056.jpg,0.0,0.0,0.0,12.35042
3997,IMG/center_2016_12_01_13_39_23_376.jpg, IMG/left_2016_12_01_13_39_23_376.jpg, IMG/right_2016_12_01_13_39_23_376.jpg,0.0,0.9183184000000001,0.0,27.371409999999997
7570,IMG/center_2016_12_01_13_45_54_560.jpg, IMG/left_2016_12_01_13_45_54_560.jpg, IMG/right_2016_12_01_13_45_54_560.jpg,0.0,0.9855325999999999,0.0,30.18515
3827,IMG/center_2016_12_01_13_39_06_170.jpg, IMG/left_2016_12_01_13_39_06_170.jpg, IMG/right_2016_12_01_13_39_06_170.jpg,0.0,0.13051279999999998,0.0,15.714220000000001
3810,IMG/center_2016_12_01_13_39_04_449.jpg, IMG/left_2016_12_01_13_39_04_449.jpg, IMG/right_2016_12_01_13_39_04_449.jpg,0.0,0.0,0.0,18.52445
4182,IMG/center_2016_12_01_13_39_42_117.jpg, IMG/left_2016_12_01_13_39_42_117.jpg, IMG/right_2016_12_01_13_39_42_117.jpg,0.0,0.908711,0.0,30.1672
1629,IMG/center_2016_12_01_13_35_23_410.jpg, IMG/left_2016_12_01_13_35_23_410.jpg, IMG/right_2016_12_01_13_35_23_410.jpg,0.0,0.9855325999999999,0.0,30.18664
2554,IMG/center_2016_12_01_13_36_57_161.jpg, IMG/left_2016_12_01_13_36_57_161.jpg, IMG/right_2016_12_01_13_36_57_161.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
2087,IMG/center_2016_12_01_13_36_09_788.jpg, IMG/left_2016_12_01_13_36_09_788.jpg, IMG/right_2016_12_01_13_36_09_788.jpg,0.0,0.9855325999999999,0.0,30.18662
2270,IMG/center_2016_12_01_13_36_28_333.jpg, IMG/left_2016_12_01_13_36_28_333.jpg, IMG/right_2016_12_01_13_36_28_333.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
7032,IMG/center_2016_12_01_13_45_00_031.jpg, IMG/left_2016_12_01_13_45_00_031.jpg, IMG/right_2016_12_01_13_45_00_031.jpg,0.0,0.9855325999999999,0.0,30.187920000000002
5415,IMG/center_2016_12_01_13_42_16_018.jpg, IMG/left_2016_12_01_13_42_16_018.jpg, IMG/right_2016_12_01_13_42_16_018.jpg,0.0,0.9855325999999999,0.0,30.18665
6412,IMG/center_2016_12_01_13_43_57_139.jpg, IMG/left_2016_12_01_13_43_57_139.jpg, IMG/right_2016_12_01_13_43_57_139.jpg,0.0,0.9855325999999999,0.0,30.18683
5703,IMG/center_2016_12_01_13_42_45_214.jpg, IMG/left_2016_12_01_13_42_45_214.jpg, IMG/right_2016_12_01_13_42_45_214.jpg,0.0,0.9855325999999999,0.0,30.18664
1121,IMG/center_2016_12_01_13_34_31_862.jpg, IMG/left_2016_12_01_13_34_31_862.jpg, IMG/right_2016_12_01_13_34_31_862.jpg,0.0,0.9855325999999999,0.0,30.186529999999998
1400,IMG/center_2016_12_01_13_35_00_130.jpg, IMG/left_2016_12_01_13_35_00_130.jpg, IMG/right_2016_12_01_13_35_00_130.jpg,0.0,0.9855325999999999,0.0,30.18662
2955,IMG/center_2016_12_01_13_37_37_726.jpg, IMG/left_2016_12_01_13_37_37_726.jpg, IMG/right_2016_12_01_13_37_37_726.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
1782,IMG/center_2016_12_01_13_35_38_908.jpg, IMG/left_2016_12_01_13_35_38_908.jpg, IMG/right_2016_12_01_13_35_38_908.jpg,0.0,0.9855325999999999,0.0,30.18696
4544,IMG/center_2016_12_01_13_40_47_719.jpg, IMG/left_2016_12_01_13_40_47_719.jpg, IMG/right_2016_12_01_13_40_47_719.jpg,0.0,0.9855325999999999,0.0,27.95539
1204,IMG/center_2016_12_01_13_34_40_277.jpg, IMG/left_2016_12_01_13_34_40_277.jpg, IMG/right_2016_12_01_13_34_40_277.jpg,0.0,0.9855325999999999,0.0,30.1865
476,IMG/center_2016_12_01_13_33_26_455.jpg, IMG/left_2016_12_01_13_33_26_455.jpg, IMG/right_2016_12_01_13_33_26_455.jpg,0.0,0.9855325999999999,0.0,30.18654
3496,IMG/center_2016_12_01_13_38_32_567.jpg, IMG/left_2016_12_01_13_38_32_567.jpg, IMG/right_2016_12_01_13_38_32_567.jpg,0.0,0.0,0.0,10.34349
2071,IMG/center_2016_12_01_13_36_08_173.jpg, IMG/left_2016_12_01_13_36_08_173.jpg, IMG/right_2016_12_01_13_36_08_173.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
1361,IMG/center_2016_12_01_13_34_56_178.jpg, IMG/left_2016_12_01_13_34_56_178.jpg, IMG/right_2016_12_01_13_34_56_178.jpg,0.0,0.9855325999999999,0.0,30.18662
726,IMG/center_2016_12_01_13_33_51_834.jpg, IMG/left_2016_12_01_13_33_51_834.jpg, IMG/right_2016_12_01_13_33_51_834.jpg,0.0,0.9855325999999999,0.0,30.1866
7944,IMG/center_2016_12_01_13_46_32_547.jpg, IMG/left_2016_12_01_13_46_32_547.jpg, IMG/right_2016_12_01_13_46_32_547.jpg,0.0,0.0,0.0,2.6208549999999997
2094,IMG/center_2016_12_01_13_36_10_495.jpg, IMG/left_2016_12_01_13_36_10_495.jpg, IMG/right_2016_12_01_13_36_10_495.jpg,0.0,0.9855325999999999,0.0,30.18665
4402,IMG/center_2016_12_01_13_40_04_482.jpg, IMG/left_2016_12_01_13_40_04_482.jpg, IMG/right_2016_12_01_13_40_04_482.jpg,0.0,0.0,0.0,25.78262
6522,IMG/center_2016_12_01_13_44_08_308.jpg, IMG/left_2016_12_01_13_44_08_308.jpg, IMG/right_2016_12_01_13_44_08_308.jpg,0.0,0.9855325999999999,0.0,30.18664
2249,IMG/center_2016_12_01_13_36_26_200.jpg, IMG/left_2016_12_01_13_36_26_200.jpg, IMG/right_2016_12_01_13_36_26_200.jpg,0.0,0.9855325999999999,0.0,30.18664
1466,IMG/center_2016_12_01_13_35_06_814.jpg, IMG/left_2016_12_01_13_35_06_814.jpg, IMG/right_2016_12_01_13_35_06_814.jpg,0.0,0.9855325999999999,0.0,30.18662
5675,IMG/center_2016_12_01_13_42_42_383.jpg, IMG/left_2016_12_01_13_42_42_383.jpg, IMG/right_2016_12_01_13_42_42_383.jpg,0.0,0.9855325999999999,0.0,30.18675
6473,IMG/center_2016_12_01_13_44_03_348.jpg, IMG/left_2016_12_01_13_44_03_348.jpg, IMG/right_2016_12_01_13_44_03_348.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
3213,IMG/center_2016_12_01_13_38_03_907.jpg, IMG/left_2016_12_01_13_38_03_907.jpg, IMG/right_2016_12_01_13_38_03_907.jpg,0.0,0.9855325999999999,0.0,30.18664
5773,IMG/center_2016_12_01_13_42_52_304.jpg, IMG/left_2016_12_01_13_42_52_304.jpg, IMG/right_2016_12_01_13_42_52_304.jpg,0.0,0.9855325999999999,0.0,30.18665
438,IMG/center_2016_12_01_13_33_22_617.jpg, IMG/left_2016_12_01_13_33_22_617.jpg, IMG/right_2016_12_01_13_33_22_617.jpg,0.0,0.9855325999999999,0.0,30.18664
4337,IMG/center_2016_12_01_13_39_57_879.jpg, IMG/left_2016_12_01_13_39_57_879.jpg, IMG/right_2016_12_01_13_39_57_879.jpg,0.0,0.8894962,0.0,30.162440000000004
4118,IMG/center_2016_12_01_13_39_35_635.jpg, IMG/left_2016_12_01_13_39_35_635.jpg, IMG/right_2016_12_01_13_39_35_635.jpg,0.0,0.5436304,0.0,30.074740000000002
827,IMG/center_2016_12_01_13_34_02_094.jpg, IMG/left_2016_12_01_13_34_02_094.jpg, IMG/right_2016_12_01_13_34_02_094.jpg,0.0,0.9855325999999999,0.0,30.18662
201,IMG/center_2016_12_01_13_32_58_621.jpg, IMG/left_2016_12_01_13_32_58_621.jpg, IMG/right_2016_12_01_13_32_58_621.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
2170,IMG/center_2016_12_01_13_36_18_180.jpg, IMG/left_2016_12_01_13_36_18_180.jpg, IMG/right_2016_12_01_13_36_18_180.jpg,0.0,0.9855325999999999,0.0,30.18664
6880,IMG/center_2016_12_01_13_44_44_557.jpg, IMG/left_2016_12_01_13_44_44_557.jpg, IMG/right_2016_12_01_13_44_44_557.jpg,0.0,0.9855325999999999,0.0,30.18589
7822,IMG/center_2016_12_01_13_46_20_132.jpg, IMG/left_2016_12_01_13_46_20_132.jpg, IMG/right_2016_12_01_13_46_20_132.jpg,0.0,0.0,0.0,23.22344
632,IMG/center_2016_12_01_13_33_42_278.jpg, IMG/left_2016_12_01_13_33_42_278.jpg, IMG/right_2016_12_01_13_33_42_278.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
1335,IMG/center_2016_12_01_13_34_53_541.jpg, IMG/left_2016_12_01_13_34_53_541.jpg, IMG/right_2016_12_01_13_34_53_541.jpg,0.0,0.9855325999999999,0.0,30.18662
830,IMG/center_2016_12_01_13_34_02_397.jpg, IMG/left_2016_12_01_13_34_02_397.jpg, IMG/right_2016_12_01_13_34_02_397.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
7057,IMG/center_2016_12_01_13_45_02_570.jpg, IMG/left_2016_12_01_13_45_02_570.jpg, IMG/right_2016_12_01_13_45_02_570.jpg,0.0,0.9855325999999999,0.0,30.18647
2049,IMG/center_2016_12_01_13_36_05_944.jpg, IMG/left_2016_12_01_13_36_05_944.jpg, IMG/right_2016_12_01_13_36_05_944.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
1394,IMG/center_2016_12_01_13_34_59_522.jpg, IMG/left_2016_12_01_13_34_59_522.jpg, IMG/right_2016_12_01_13_34_59_522.jpg,0.0,0.9855325999999999,0.0,30.18664
1856,IMG/center_2016_12_01_13_35_46_394.jpg, IMG/left_2016_12_01_13_35_46_394.jpg, IMG/right_2016_12_01_13_35_46_394.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
3208,IMG/center_2016_12_01_13_38_03_400.jpg, IMG/left_2016_12_01_13_38_03_400.jpg, IMG/right_2016_12_01_13_38_03_400.jpg,0.0,0.9855325999999999,0.0,30.18664
4068,IMG/center_2016_12_01_13_39_30_559.jpg, IMG/left_2016_12_01_13_39_30_559.jpg, IMG/right_2016_12_01_13_39_30_559.jpg,0.0,0.6685264,0.0,27.663629999999998
