Centre Image, Left Image, Right Image, Steering Angle, Throttle, Brake, Speed
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_054.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_054.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_054.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_154.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_154.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_154.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_267.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_267.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_267.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_382.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_382.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_382.jpg, 0, 1, 0, 30.18995
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_486.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_486.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_486.jpg, 0, 1, 0, 30.18995
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_589.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_589.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_589.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_689.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_689.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_689.jpg, 0, 1, 0, 30.18995
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_797.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_797.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_797.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_55_900.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_55_900.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_55_900.jpg, 0, 1, 0, 30.18996
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_005.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_005.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_005.jpg, 0, 1, 0, 30.18994
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_113.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_113.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_113.jpg, 0, 1, 0, 30.18996
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_218.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_218.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_218.jpg, 0, 1, 0, 30.18995
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_328.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_328.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_328.jpg, 0, 1, 0, 30.18995
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_430.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_430.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_430.jpg, -0.03811812, 1, 0, 30.18965
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_533.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_533.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_533.jpg, -0.328434, 0.7096841, 0, 30.09176
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_637.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_637.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_637.jpg, -0.0902912, 0.4306391, 0, 30.05927
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_752.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_752.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_752.jpg, 0, 0.03138101, 0, 29.9049
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_859.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_859.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_859.jpg, 0, 0, 0, 29.54196
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_56_971.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_56_971.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_56_971.jpg, 0, 0, 0, 29.24414
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_083.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_083.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_083.jpg, 0, 0, 0, 28.89082
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_191.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_191.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_191.jpg, 0, 0, 0, 28.59966
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_295.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_295.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_295.jpg, 0, 0, 0, 28.31144
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_405.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_405.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_405.jpg, 0, 0, 0, 27.9694
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_526.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_526.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_526.jpg, 0, 0.09438014, 0, 27.66443
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_635.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_635.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_635.jpg, 0, 0.4220581, 0, 27.68259
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_755.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_755.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_755.jpg, 0, 0.782292, 0, 28.24472
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_871.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_871.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_871.jpg, 0, 1, 0, 29.26971
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_57_977.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_57_977.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_57_977.jpg, 0, 1, 0, 30.18197
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_078.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_078.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_078.jpg, 0, 1, 0, 30.19011
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_183.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_183.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_183.jpg, 0, 0.8976431, 0, 30.05184
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_291.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_291.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_291.jpg, 0, 0.5731001, 0, 29.93087
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_391.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_391.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_391.jpg, 0, 0.2968541, 0, 30.01782
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_506.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_506.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_506.jpg, 0, 0, 0, 29.86004
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_607.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_607.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_607.jpg, 0, 0, 0, 29.47121
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_714.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_714.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_714.jpg, 0, 0, 0, 29.17779
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_817.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_817.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_817.jpg, 0, 0, 0, 28.8847
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_58_934.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_58_934.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_58_934.jpg, 0, 0, 0, 28.53695
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_051.jpg, 0, 0, 0, 28.19343
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_167.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_167.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_167.jpg, 0, 0, 0, 27.85417
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_274.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_274.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_274.jpg, 0, 0, 0, 27.57457
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_378.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_378.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_378.jpg, 0, 0, 0, 27.29779
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_482.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_482.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_482.jpg, 0, 0.312219, 0, 27.26236
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_586.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_586.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_586.jpg, 0, 0.62376, 0, 27.59416
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_695.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_695.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_695.jpg, 0, 0.915618, 0, 28.28242
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_803.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_803.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_803.jpg, 0, 0.5550629, 0, 28.96646
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_17_59_904.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_17_59_904.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_17_59_904.jpg, 0, 0.2522399, 0, 29.10902
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_028.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_028.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_028.jpg, 0, 0, 0, 28.83692
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_129.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_129.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_129.jpg, -0.04876792, 0, 0, 28.54745
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_231.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_231.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_231.jpg, -0.3015631, 0, 0, 28.17996
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_332.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_332.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_332.jpg, -0.0183751, 0, 0, 27.89597
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_434.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_434.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_434.jpg, 0, 0, 0, 27.613
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_550.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_550.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_550.jpg, 0, 0, 0, 27.28047
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_656.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_656.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_656.jpg, 0, 0, 0, 27.00673
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_772.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_772.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_772.jpg, -0.3489001, 0, 0, 26.6089
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_875.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_875.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_875.jpg, -0.05833822, 0, 0, 26.3378
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_00_982.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_00_982.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_00_982.jpg, 0, 0, 0, 26.01573
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_086.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_086.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_086.jpg, 0, 0, 0, 25.75416
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_198.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_198.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_198.jpg, 0, 0, 0, 25.4955
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_299.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_299.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_299.jpg, -0.08484292, 0, 0, 25.18666
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_401.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_401.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_401.jpg, -0.389055, 0, 0, 24.82204
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_501.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_501.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_501.jpg, -0.4659659, 0, 0, 24.36924
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_603.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_603.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_603.jpg, -0.1601788, 0, 0, 24.13576
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_709.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_709.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_709.jpg, 0, 0, 0, 23.8707
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_814.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_814.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_814.jpg, 0, 0, 0, 23.62474
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_01_934.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_01_934.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_01_934.jpg, 0, 0, 0, 23.3387
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_051.jpg, 0, 0, 0, 23.05673
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_156.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_156.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_156.jpg, 0, 0, 0, 22.82422
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_256.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_256.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_256.jpg, 0, 0, 0, 22.59472
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_367.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_367.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_367.jpg, 0, 0, 0, 22.32242
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_467.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_467.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_467.jpg, -0.1599541, 0, 0, 22.08821
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_570.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_570.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_570.jpg, -0.4539151, 0, 0, 21.7441
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_673.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_673.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_673.jpg, -0.5874449, 0, 0, 21.26566
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_775.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_775.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_775.jpg, -0.288114, 0.03949195, 0, 21.0588
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_877.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_877.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_877.jpg, 0, 0.3412349, 0, 21.11156
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_02_983.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_02_983.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_02_983.jpg, 0, 0.4972168, 0, 21.61277
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_085.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_085.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_085.jpg, 0, 0.1911837, 0, 21.73286
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_194.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_194.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_194.jpg, 0, 0, 0, 21.54763
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_296.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_296.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_296.jpg, 0, 0, 0, 21.28853
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_405.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_405.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_405.jpg, 0, 0, 0, 20.98808
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_513.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_513.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_513.jpg, -0.100857, 0, 0, 20.91883
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_612.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_612.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_612.jpg, -0.371904, 0, 0, 20.44133
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_740.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_740.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_740.jpg, -0.01772994, 0, 0, 20.3874
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_850.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_850.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_850.jpg, 0, 0, 0, 19.85741
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_03_951.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_03_951.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_03_951.jpg, 0, 0, 0, 20.00051
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_04_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_04_051.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_04_051.jpg, -0.1341959, 0, 0, 19.42814
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_04_168.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_04_168.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_04_168.jpg, -0.48615, 0, 0, 19.08629
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_04_279.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_04_279.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_04_279.jpg, -0.15288, 0, 0, 18.79175
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_18_04_384.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_18_04_384.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_18_04_384.jpg, -0.4652429, 0, 0, 18.99366
